start,end,high_risk,low_risk,high_reward,low_reward,direction
1631875200,1631880900.0,1764.46,1763.81,1763.81,1761.8599999999997,Short
1631881800,1631899500.0,1763.35,1761.85,1761.85,1757.35,Short
1631900700,1631900730.0,1751.08,1749.9,1749.9,1746.3600000000006,Short
1631902800,1631902830.0,1751.36,1749.9,1749.9,1745.5200000000007,Short
1631903700,1631906100.0,1752.22,1751.4,1754.6799999999998,1752.22,Long
1631909700,1631910000.0,1752.2,1751.2,1755.2,1752.2,Long
1631910600,1631911500.0,1752.62,1751.7,1751.7,1748.9400000000005,Short
1631911800,1632095100.0,1752.94,1752.0,1755.7600000000002,1752.94,Long
1632095700,1632095730.0,1753.61,1752.8,1756.0399999999997,1753.61,Long
1632097200,1632099600.0,1753.9,1753.1,1756.3000000000006,1753.9,Long
1632100200,1632117900.0,1752.86,1751.67,1751.67,1748.1000000000006,Short
1632118800,1632143700.0,1751.42,1748.0,1761.6800000000003,1751.42,Long
1632144000,1632144600.0,1758.86,1757.27,1757.27,1752.5000000000002,Short
1632146700,1632155100.0,1758.05,1757.07,1760.99,1758.05,Long
1632155700,1632162300.0,1760.8,1759.48,1764.7599999999998,1760.8,Long
1632163200,1632166800.0,1762.54,1760.31,1760.31,1753.62,Short
1632167400,1632185400.0,1763.43,1761.42,1769.46,1763.43,Long
1632186000,1632189000.0,1763.61,1762.87,1762.87,1760.6499999999999,Short
1632190500,1632190800.0,1766.06,1763.91,1772.5099999999995,1766.06,Long
1632191400,1632213300.0,1764.27,1763.8,1763.8,1762.3899999999999,Short
1632213600,1632248700.0,1761.68,1760.61,1764.8900000000006,1761.68,Long
1632249300,1632249330.0,1775.32,1774.86,1776.7,1775.32,Long
1632250200,1632269700.0,1775.57,1774.5,1774.5,1771.2900000000002,Short
1632270300,1632270330.0,1774.93,1773.7,1773.7,1770.01,Short
1632271200,1632272100.0,1774.48,1773.4,1773.4,1770.1600000000003,Short
1632272400,1632272430.0,1773.36,1772.33,1776.4499999999998,1773.36,Long
1632274800,1632287100.0,1775.7,1773.41,1782.57,1775.7,Long
1632288000,1632294000.0,1776.98,1775.81,1780.4900000000002,1776.98,Long
1632295500,1632296100.0,1778.89,1777.31,1783.6300000000006,1778.89,Long
1632296700,1632297300.0,1778.88,1778.22,1780.8600000000004,1778.88,Long
1632297600,1632317400.0,1778.9,1776.6,1776.6,1769.6999999999994,Short
1632317700,1632318000.0,1774.91,1773.51,1779.1100000000004,1774.91,Long
1632318600,1632321000.0,1777.25,1774.82,1774.82,1767.5299999999997,Short
1632321300,1632332700.0,1776.62,1775.25,1780.7299999999996,1776.62,Long
1632333600,1632335700.0,1776.78,1775.18,1781.5799999999997,1776.78,Long
1632336300,1632354900.0,1780.59,1770.39,1770.39,1739.7900000000006,Short
1632356400,1632373500.0,1767.54,1766.19,1766.19,1762.1400000000003,Short
1632374700,1632376800.0,1764.68,1763.94,1766.9,1764.68,Long
1632377700,1632379800.0,1763.2,1762.17,1766.29,1763.2,Long
1632380700,1632380730.0,1764.27,1762.94,1768.2599999999998,1764.27,Long
1632382500,1632400800.0,1764.31,1762.2,1770.6399999999996,1764.31,Long
1632404100,1632419400.0,1756.01,1753.39,1753.39,1745.5300000000004,Short
1632420300,1632420600.0,1752.72,1751.4,1756.6799999999998,1752.72,Long
1632422700,1632422730.0,1751.9,1749.7,1749.7,1743.1,Short
1632424500,1632425700.0,1749.72,1748.6,1753.0800000000004,1749.72,Long
1632426300,1632444300.0,1749.24,1747.7,1747.7,1743.0800000000002,Short
1632444900,1632444930.0,1748.22,1747.2,1751.28,1748.22,Long
1632445800,1632477300.0,1747.87,1746.1,1753.1799999999998,1747.87,Long
1632477900,1632478200.0,1754.58,1753.72,1753.72,1751.1400000000003,Short
1632479100,1632479400.0,1755.2,1753.11,1761.4700000000005,1755.2,Long
1632480300,1632481800.0,1755.43,1754.3,1758.8200000000004,1755.43,Long
1632484500,1632498600.0,1753.68,1751.11,1751.11,1743.3999999999994,Short
1632498900,1632508500.0,1752.32,1750.4,1758.0799999999995,1752.32,Long
1632511500,1632696300.0,1747.18,1745.04,1745.04,1738.6199999999997,Short
1632696600,1632722100.0,1749.72,1748.9,1752.1799999999998,1749.72,Long
1632724200,1632726600.0,1757.67,1755.31,1755.31,1748.2299999999996,Short
1632727500,1632745800.0,1760.58,1759.01,1759.01,1754.3000000000002,Short
1632746100,1632749100.0,1751.15,1749.25,1756.8500000000004,1751.15,Long
1632751500,1632761100.0,1757.48,1754.7,1765.82,1757.48,Long
1632762000,1632764100.0,1753.74,1751.5,1751.5,1744.78,Short
1632764400,1632764700.0,1752.66,1751.5,1756.1400000000003,1752.66,Long
1632765300,1632768900.0,1752.43,1751.48,1751.48,1748.6299999999999,Short
1632770700,1632786300.0,1750.9,1750.1,1750.1,1747.6999999999994,Short
1632786600,1632787800.0,1750.65,1750.26,1751.8200000000004,1750.65,Long
1632788400,1632788700.0,1751.09,1750.23,1753.6699999999996,1751.09,Long
1632789000,1632792600.0,1751.0,1750.4,1750.4,1748.6000000000004,Short
1632793800,1632800100.0,1752.37,1751.4,1755.2799999999993,1752.37,Long
1632802200,1632803700.0,1750.25,1748.9,1748.9,1744.8500000000004,Short
1632804000,1632804030.0,1750.0,1749.36,1751.9200000000003,1750.0,Long
1632805200,1632806700.0,1751.11,1749.51,1755.9099999999996,1751.11,Long
1632807000,1632840900.0,1751.31,1749.7,1749.7,1744.8700000000003,Short
1632841200,1632843900.0,1734.23,1732.13,1740.5299999999997,1734.23,Long
1632844500,1632849000.0,1736.12,1735.56,1737.7999999999997,1736.12,Long
1632849600,1632850200.0,1736.32,1734.28,1742.4399999999998,1736.32,Long
1632850800,1632850830.0,1736.95,1735.9,1735.9,1732.7500000000002,Short
1632851700,1632852300.0,1735.86,1734.4,1740.2399999999993,1735.86,Long
1632852900,1632853200.0,1734.78,1734.11,1736.7900000000002,1734.78,Long
1632854400,1632855600.0,1735.14,1733.3,1733.3,1727.7799999999995,Short
1632857400,1632873000.0,1733.93,1732.6,1732.6,1728.6099999999994,Short
1632873300,1632897300.0,1734.74,1733.6,1738.1600000000003,1734.74,Long
1632898800,1632898830.0,1740.28,1738.41,1745.8899999999996,1740.28,Long
1632900300,1632900330.0,1738.88,1737.0,1737.0,1731.3599999999997,Short
1632900900,1632903300.0,1741.03,1739.11,1739.11,1733.3499999999997,Short
1632904200,1632918000.0,1741.09,1740.08,1744.12,1741.09,Long
1632919200,1632948300.0,1740.19,1736.6,1736.6,1725.8299999999995,Short
1632949200,1632981000.0,1726.65,1725.6,1729.8000000000006,1726.65,Long
1632982500,1632988800.0,1730.3,1729.47,1729.47,1726.9800000000002,Short
1632990300,1632992400.0,1733.92,1732.2,1739.0800000000002,1733.92,Long
1632992700,1633005900.0,1733.27,1732.3,1732.3,1729.3899999999999,Short
1633007400,1633029000.0,1738.37,1734.98,1748.5399999999995,1738.37,Long
1633029900,1633031700.0,1756.9,1756.0,1756.0,1753.2999999999997,Short
1633035300,1633040700.0,1757.65,1756.1,1756.1,1751.4499999999994,Short
1633041600,1633041630.0,1756.16,1755.1,1759.3400000000006,1756.16,Long
1633043700,1633055100.0,1755.53,1754.1,1754.1,1749.8099999999997,Short
1633055700,1633056600.0,1755.83,1754.77,1759.0099999999998,1755.83,Long
1633056900,1633056930.0,1756.56,1755.51,1755.51,1752.3600000000001,Short
1633057500,1633058400.0,1755.7,1754.6,1754.6,1751.2999999999995,Short
1633059000,1633059030.0,1755.04,1753.7,1759.0599999999997,1755.04,Long
1633060200,1633060230.0,1753.86,1752.38,1752.38,1747.9400000000007,Short
1633061400,1633061430.0,1754.2,1753.65,1753.65,1752.0000000000002,Short
1633062300,1633062900.0,1753.29,1752.75,1752.75,1751.13,Short
1633063500,1633064400.0,1753.75,1752.9,1756.2999999999997,1753.75,Long
1633066800,1633069200.0,1752.45,1750.7,1750.7,1745.45,Short
1633072200,1633074000.0,1757.11,1756.11,1756.11,1753.11,Short
1633074300,1633074330.0,1754.59,1753.45,1758.0099999999995,1754.59,Long
1633076100,1633076130.0,1752.56,1751.76,1751.76,1749.3600000000001,Short
1633076700,1633076730.0,1753.44,1752.37,1756.6500000000005,1753.44,Long
1633077300,1633077330.0,1753.29,1750.92,1760.3999999999996,1753.29,Long
1633078200,1633078230.0,1753.9,1751.5,1751.5,1744.2999999999997,Short
1633079700,1633084200.0,1754.97,1753.81,1758.4500000000003,1754.97,Long
1633084500,1633088100.0,1754.99,1753.9,1753.9,1750.6300000000003,Short
1633089600,1633089630.0,1754.6,1753.2,1758.7999999999995,1754.6,Long
1633090200,1633090500.0,1753.48,1752.69,1752.69,1750.3200000000002,Short
1633090800,1633112400.0,1752.5,1749.68,1760.9599999999998,1752.5,Long
1633113300,1633114200.0,1759.24,1758.41,1758.41,1755.9200000000003,Short
1633114800,1633115400.0,1759.29,1757.7,1757.7,1752.9300000000003,Short
1633116900,1633116930.0,1758.07,1757.3,1760.3799999999999,1758.07,Long
1633117800,1633121400.0,1758.68,1758.24,1758.24,1756.9199999999998,Short
1633287600,1633313400.0,1760.73,1760.73,1760.73,1760.73,Long
1633315200,1633350000.0,1760.42,1759.2,1759.2,1755.54,Short
1633350600,1633352400.0,1752.9,1752.16,1755.1200000000001,1752.9,Long
1633353300,1633353600.0,1752.24,1750.51,1757.43,1752.24,Long
1633355700,1633372800.0,1752.09,1748.74,1762.1399999999996,1752.09,Long
1633373700,1633374900.0,1766.42,1765.85,1765.85,1764.1399999999994,Short
1633375200,1633378500.0,1764.43,1763.3,1767.8200000000004,1764.43,Long
1633379700,1633379730.0,1768.15,1767.2,1771.0000000000002,1768.15,Long
1633380600,1633380900.0,1768.63,1768.14,1770.1000000000001,1768.63,Long
1633381200,1633384800.0,1769.39,1768.5,1768.5,1765.8299999999997,Short
1633386000,1633394400.0,1769.05,1767.4,1773.9999999999995,1769.05,Long
1633395000,1633421700.0,1767.05,1765.31,1765.31,1760.09,Short
1633422300,1633427100.0,1758.74,1757.78,1757.78,1754.8999999999999,Short
1633427400,1633428000.0,1757.9,1756.9,1760.9,1757.9,Long
1633428300,1633435500.0,1757.97,1757.26,1757.26,1755.1299999999999,Short
1633437000,1633437030.0,1761.15,1758.18,1770.0600000000002,1761.15,Long
1633437900,1633437930.0,1758.76,1757.66,1762.0599999999997,1758.76,Long
1633439100,1633446000.0,1757.33,1755.11,1755.11,1748.4499999999998,Short
1633447800,1633450200.0,1757.41,1753.81,1768.2100000000005,1757.41,Long
1633451100,1633451130.0,1758.7,1758.11,1760.4700000000005,1758.7,Long
1633452300,1633462800.0,1759.89,1758.5,1764.0600000000004,1759.89,Long
1633463700,1633463730.0,1760.11,1759.48,1761.9999999999995,1760.11,Long
1633465800,1633466400.0,1760.23,1758.7,1764.82,1760.23,Long
1633467600,1633467630.0,1760.02,1759.0,1759.0,1755.94,Short
1633471800,1633472100.0,1760.01,1759.2,1759.2,1756.7700000000002,Short
1633472400,1633472430.0,1760.08,1759.72,1761.1599999999996,1760.08,Long
1633473300,1633517700.0,1760.2,1759.0,1759.0,1755.3999999999999,Short
1633518000,1633518030.0,1750.55,1749.37,1754.0900000000001,1750.55,Long
1633518900,1633553700.0,1752.37,1751.2,1755.8799999999994,1752.37,Long
1633554000,1633554030.0,1763.0,1761.84,1761.84,1758.3599999999997,Short
1633559400,1633561500.0,1763.3,1762.2,1766.5999999999997,1763.3,Long
1633562100,1633564200.0,1762.83,1762.52,1763.7599999999998,1762.83,Long
1633566300,1633587000.0,1764.19,1762.54,1762.54,1757.5899999999997,Short
1633587600,1633587630.0,1760.77,1759.7,1759.7,1756.4900000000002,Short
1633588200,1633597800.0,1760.6,1759.95,1762.5499999999995,1760.6,Long
1633598700,1633598730.0,1759.63,1758.58,1758.58,1755.4299999999994,Short
1633600500,1633603200.0,1761.03,1758.39,1768.9499999999996,1761.03,Long
1633603500,1633604400.0,1761.66,1761.03,1761.03,1759.1399999999996,Short
1633604700,1633605600.0,1762.47,1761.59,1765.1100000000004,1762.47,Long
1633606800,1633614900.0,1764.54,1761.8,1761.8,1753.58,Short
1633615200,1633615800.0,1759.05,1755.6,1769.4,1759.05,Long
1633616100,1633616130.0,1763.02,1761.71,1761.71,1757.7800000000002,Short
1633617300,1633624800.0,1761.43,1758.19,1758.19,1748.47,Short
1633625700,1633629600.0,1757.55,1756.6,1760.4,1757.55,Long
1633630200,1633653600.0,1757.35,1756.5,1756.5,1753.9500000000003,Short
1633654500,1633654530.0,1755.91,1754.98,1754.98,1752.1899999999998,Short
1633655700,1633670400.0,1757.42,1755.56,1763.0000000000005,1757.42,Long
1633670700,1633670730.0,1757.96,1756.72,1756.72,1753.0,Short
1633671600,1633671630.0,1758.07,1756.59,1762.51,1758.07,Long
1633672200,1633672500.0,1758.79,1757.9,1757.9,1755.2300000000005,Short
1633673400,1633674900.0,1760.08,1758.43,1765.0299999999995,1760.08,Long
1633676100,1633683300.0,1759.8,1757.4,1757.4,1750.2000000000005,Short
1633683600,1633684200.0,1755.85,1755.1,1758.1,1755.85,Long
1633685100,1633685130.0,1756.96,1756.44,1758.52,1756.96,Long
1633685700,1633687500.0,1757.97,1756.8,1761.4800000000002,1757.97,Long
1633688400,1633689300.0,1759.17,1758.21,1762.0500000000002,1759.17,Long
1633689900,1633703400.0,1760.09,1759.38,1762.2199999999993,1760.09,Long
1633704300,1633899900.0,1760.95,1756.13,1756.13,1741.6700000000003,Short
1633904700,1633911300.0,1757.61,1755.77,1755.77,1750.2500000000002,Short
1633912800,1633912830.0,1757.43,1756.5,1756.5,1753.7099999999998,Short
1633914300,1633925100.0,1757.08,1755.21,1762.6899999999996,1757.08,Long
1633925700,1633927500.0,1755.76,1754.3,1754.3,1749.9199999999998,Short
1633928400,1633928430.0,1756.9,1755.7,1755.7,1752.1,Short
1633930200,1633938600.0,1757.62,1755.9,1755.9,1750.7400000000007,Short
1633940400,1633947000.0,1756.49,1755.31,1755.31,1751.7699999999998,Short
1633948200,1633950600.0,1756.26,1755.0,1755.0,1751.22,Short
1633952400,1633953000.0,1755.04,1753.37,1753.37,1748.3599999999997,Short
1633954200,1633954500.0,1755.51,1753.9,1760.3399999999997,1755.51,Long
1633955400,1633957500.0,1757.95,1754.82,1754.82,1745.4299999999996,Short
1633957800,1633969200.0,1753.54,1752.34,1757.14,1753.54,Long
1633969500,1633969530.0,1757.17,1756.2,1756.2,1753.29,Short
1633971000,1633973400.0,1757.62,1756.1,1762.1799999999998,1757.62,Long
1633974600,1634000700.0,1755.11,1754.2,1754.2,1751.4700000000005,Short
1634001000,1634022300.0,1753.94,1752.12,1759.4000000000005,1753.94,Long
1634022600,1634022630.0,1762.24,1760.97,1760.97,1757.16,Short
1634023800,1634024700.0,1760.6,1759.34,1764.3799999999999,1760.6,Long
1634026500,1634026800.0,1757.91,1756.64,1756.64,1752.8300000000002,Short
1634027100,1634029800.0,1756.96,1755.7,1760.74,1756.96,Long
1634030700,1634030730.0,1759.34,1758.51,1761.8299999999997,1759.34,Long
1634031300,1634031330.0,1760.3,1758.85,1764.65,1760.3,Long
1634034300,1634034600.0,1761.2,1758.88,1758.88,1751.9200000000003,Short
1634035800,1634041500.0,1761.92,1760.89,1765.01,1761.92,Long
1634043900,1634045100.0,1758.88,1755.8,1768.1200000000006,1758.88,Long
1634045400,1634045700.0,1760.67,1760.05,1760.05,1758.1899999999996,Short
1634046300,1634051400.0,1760.0,1757.0,1769.0,1760.0,Long
1634051700,1634051730.0,1763.6,1762.41,1762.41,1758.8400000000006,Short
1634053500,1634054100.0,1764.18,1759.3,1759.3,1744.6599999999996,Short
1634054400,1634054430.0,1761.27,1760.17,1764.5699999999997,1761.27,Long
1634058000,1634058600.0,1761.55,1759.8,1766.8,1761.55,Long
1634059800,1634060100.0,1760.86,1757.8,1757.8,1748.6200000000001,Short
1634061300,1634067600.0,1759.67,1759.12,1759.12,1757.4699999999993,Short
1634068200,1634069100.0,1761.72,1760.7,1764.78,1761.72,Long
1634070300,1634076600.0,1760.91,1760.44,1760.44,1759.03,Short
1634077200,1634084400.0,1760.64,1759.6,1763.7600000000007,1760.64,Long
1634085000,1634087700.0,1760.77,1760.05,1760.05,1757.8899999999999,Short
1634088300,1634101200.0,1761.1,1760.42,1763.1399999999994,1761.1,Long
1634103000,1634104200.0,1761.71,1760.3,1765.9400000000003,1761.71,Long
1634105100,1634105400.0,1763.15,1761.9,1761.9,1758.15,Short
1634106600,1634106630.0,1763.19,1761.7,1767.66,1763.19,Long
1634107500,1634109300.0,1762.33,1761.85,1763.77,1762.33,Long
1634129700,1634129730.0,1763.09,1760.44,1771.0399999999995,1763.09,Long
1634130600,1634150700.0,1760.51,1758.41,1766.8099999999997,1760.51,Long
1634151300,1634151330.0,1792.81,1791.5,1791.5,1787.5700000000002,Short
1634153700,1634158500.0,1793.13,1791.06,1791.06,1784.8499999999995,Short
1634162700,1634163900.0,1793.1,1792.61,1792.61,1791.1399999999999,Short
1634165700,1634167800.0,1793.72,1792.3,1797.9800000000002,1793.72,Long
1634171100,1634171400.0,1792.19,1791.2,1791.2,1788.23,Short
1634172600,1634173200.0,1791.76,1791.12,1793.6800000000003,1791.76,Long
1634173800,1634190300.0,1793.86,1791.2,1791.2,1783.2200000000005,Short
1634191500,1634213100.0,1791.67,1789.8,1797.2800000000004,1791.67,Long
1634213400,1634213700.0,1796.51,1795.68,1795.68,1793.1900000000003,Short
1634214900,1634217900.0,1798.95,1795.6,1809.0000000000005,1798.95,Long
1634220000,1634220600.0,1796.04,1794.66,1800.1799999999996,1796.04,Long
1634221200,1634221230.0,1798.07,1797.32,1800.32,1798.07,Long
1634223000,1634226900.0,1796.08,1794.57,1794.57,1790.04,Short
1634228400,1634229000.0,1798.58,1797.1,1803.02,1798.58,Long
1634230500,1634233200.0,1797.14,1795.98,1795.98,1792.4999999999998,Short
1634234700,1634234730.0,1797.29,1796.2,1800.5599999999997,1797.29,Long
1634235300,1634236200.0,1797.13,1796.0,1796.0,1792.6099999999997,Short
1634237100,1634240700.0,1798.21,1797.3,1800.9400000000003,1798.21,Long
1634241600,1634261100.0,1797.57,1796.34,1796.34,1792.6499999999999,Short
1634264400,1634270400.0,1795.96,1793.2,1793.2,1784.92,Short
1634273700,1634316900.0,1794.95,1793.7,1793.7,1789.95,Short
1634318400,1634318430.0,1767.99,1766.8,1771.5600000000002,1767.99,Long
1634319000,1634319300.0,1768.25,1767.34,1767.34,1764.6099999999997,Short
1634320200,1634327700.0,1769.1,1768.17,1768.17,1765.3800000000006,Short
1634330700,1634511600.0,1768.23,1766.1,1766.1,1759.7099999999996,Short
1634513400,1634526600.0,1769.85,1769.24,1771.6799999999996,1769.85,Long
1634527800,1634555100.0,1768.43,1767.84,1767.84,1766.0699999999995,Short
1634555400,1634555430.0,1763.77,1762.36,1768.0000000000002,1763.77,Long
1634557500,1634558100.0,1763.95,1761.76,1761.76,1755.1899999999998,Short
1634558400,1634559000.0,1763.15,1761.1,1769.3000000000006,1763.15,Long
1634559300,1634559900.0,1767.98,1766.36,1766.36,1761.4999999999995,Short
1634562900,1634573400.0,1765.24,1762.03,1774.8700000000001,1765.24,Long
1634574300,1634575200.0,1766.63,1765.56,1769.8400000000006,1766.63,Long
1634575800,1634575830.0,1765.84,1764.21,1764.21,1759.3200000000004,Short
1634577000,1634577030.0,1766.49,1765.6,1765.6,1762.9299999999996,Short
1634577600,1634577630.0,1765.11,1764.6,1766.6399999999999,1765.11,Long
1634578500,1634578800.0,1765.5,1764.2,1764.2,1760.3000000000002,Short
1634580300,1634590500.0,1767.57,1766.97,1766.97,1765.1700000000003,Short
1634594400,1634603400.0,1764.83,1764.55,1764.55,1763.71,Short
1634604600,1634639700.0,1766.3,1764.9,1770.4999999999995,1766.3,Long
1634640900,1634642400.0,1778.07,1776.9,1776.9,1773.3900000000006,Short
1634643300,1634643600.0,1779.28,1776.51,1787.59,1779.28,Long
1634643900,1634645100.0,1780.59,1779.21,1779.21,1775.0700000000004,Short
1634645400,1634645700.0,1781.64,1779.71,1787.4300000000003,1781.64,Long
1634648400,1634648700.0,1781.75,1780.31,1786.0700000000002,1781.75,Long
1634649000,1634649030.0,1784.83,1781.81,1781.81,1772.75,Short
1634651100,1634651130.0,1777.97,1776.81,1781.4500000000003,1777.97,Long
1634652900,1634674200.0,1779.48,1776.1,1776.1,1765.9599999999996,Short
1634675700,1634677200.0,1769.98,1768.4,1774.7199999999998,1769.98,Long
1634681100,1634682000.0,1769.55,1769.02,1771.1399999999999,1769.55,Long
1634683500,1634691300.0,1769.8,1768.6,1768.6,1764.9999999999998,Short
1634692200,1634736300.0,1770.99,1768.81,1777.5300000000002,1770.99,Long
1634739900,1634746200.0,1778.77,1777.18,1783.5399999999997,1778.77,Long
1634746800,1634748000.0,1784.06,1783.36,1786.16,1784.06,Long
1634748900,1634749800.0,1786.63,1785.63,1785.63,1782.63,Short
1634750100,1634750130.0,1783.77,1783.03,1785.99,1783.77,Long
1634751000,1634758500.0,1784.17,1782.91,1787.95,1784.17,Long
1634759100,1634759130.0,1784.48,1783.93,1783.93,1782.2800000000002,Short
1634759700,1634760600.0,1784.79,1783.69,1788.0899999999997,1784.79,Long
1634761200,1634776800.0,1784.31,1783.3,1783.3,1780.27,Short
1634777700,1634779500.0,1784.52,1783.2,1783.2,1779.2400000000002,Short
1634781000,1634794500.0,1785.34,1783.9,1789.6599999999994,1785.34,Long
1634795700,1634795730.0,1785.35,1783.2,1791.7999999999995,1785.35,Long
1634796900,1634805300.0,1787.49,1786.36,1786.36,1782.9699999999996,Short
1634806800,1634811300.0,1786.37,1784.83,1790.9899999999998,1786.37,Long
1634812500,1634812530.0,1786.78,1785.01,1785.01,1779.7,Short
1634813100,1634813130.0,1786.21,1785.11,1789.5100000000004,1786.21,Long
1634816100,1634829300.0,1780.27,1777.81,1777.81,1770.4299999999998,Short
1634829600,1634829630.0,1780.49,1779.3,1784.0600000000002,1780.49,Long
1634830800,1634833200.0,1780.29,1779.08,1783.92,1780.29,Long
1634833800,1634840400.0,1780.95,1780.04,1780.04,1777.3099999999997,Short
1634843100,1634899500.0,1781.42,1779.7,1786.5800000000002,1781.42,Long
1634900700,1634901000.0,1792.79,1791.21,1791.21,1786.4700000000003,Short
1634902200,1634916300.0,1794.76,1791.8,1803.64,1794.76,Long
1634916600,1634931300.0,1802.18,1799.81,1799.81,1792.6999999999996,Short
1634932800,1634934600.0,1794.49,1792.9,1799.2599999999998,1794.49,Long
1634934900,1635114300.0,1793.61,1792.1,1792.1,1787.57,Short
1635114900,1635116700.0,1793.46,1792.4,1796.6399999999999,1793.46,Long
1635118200,1635119100.0,1793.31,1791.9,1791.9,1787.6700000000005,Short
1635120000,1635121500.0,1794.43,1793.5,1797.2200000000003,1794.43,Long
1635121800,1635121830.0,1794.37,1793.83,1793.83,1792.21,Short
1635122700,1635128700.0,1794.32,1793.38,1797.1399999999994,1794.32,Long
1635129900,1635147300.0,1793.89,1792.58,1797.8200000000006,1793.89,Long
1635147600,1635148200.0,1798.13,1797.23,1797.23,1794.5299999999997,Short
1635148800,1635155400.0,1799.59,1797.87,1804.75,1799.59,Long
1635156600,1635166500.0,1799.38,1798.53,1801.9300000000005,1799.38,Long
1635168300,1635184500.0,1803.88,1801.31,1811.5900000000006,1803.88,Long
1635184800,1635186900.0,1806.66,1805.8,1805.8,1803.2199999999996,Short
1635188100,1635188400.0,1808.29,1806.9,1812.4599999999996,1808.29,Long
1635188700,1635188730.0,1808.21,1807.4,1807.4,1804.9700000000003,Short
1635189600,1635189900.0,1807.21,1806.3,1806.3,1803.5699999999997,Short
1635190500,1635195000.0,1807.34,1805.85,1805.85,1801.3799999999999,Short
1635199200,1635203700.0,1807.71,1807.71,1807.71,1807.71,Long
1635205800,1635205830.0,1808.23,1807.3,1807.3,1804.5099999999998,Short
1635206400,1635207300.0,1808.01,1807.1,1807.1,1804.3699999999997,Short
1635207900,1635207930.0,1806.91,1805.8,1810.2400000000005,1806.91,Long
1635209400,1635226800.0,1806.06,1805.32,1805.32,1803.1,Short
1635227400,1635228300.0,1804.46,1803.8,1806.4400000000003,1804.46,Long
1635228600,1635228630.0,1806.35,1805.17,1805.17,1801.6300000000006,Short
1635230100,1635231000.0,1805.54,1804.6,1804.6,1801.7799999999997,Short
1635231600,1635236100.0,1804.53,1802.2,1802.2,1795.2100000000003,Short
1635237000,1635237030.0,1803.2,1801.88,1801.88,1797.9200000000003,Short
1635237600,1635237630.0,1803.06,1801.71,1807.1099999999997,1803.06,Long
1635239700,1635246900.0,1802.3,1801.1,1801.1,1797.4999999999998,Short
1635247800,1635250800.0,1804.09,1802.4,1809.1599999999994,1804.09,Long
1635251700,1635269700.0,1800.15,1796.38,1796.38,1785.0700000000002,Short
1635270000,1635270030.0,1791.81,1790.7,1795.1399999999996,1791.81,Long
1635271800,1635281400.0,1792.56,1790.2,1799.6399999999996,1792.56,Long
1635282000,1635286200.0,1793.05,1792.2,1795.5999999999997,1793.05,Long
1635286500,1635287100.0,1792.5,1791.98,1791.98,1790.42,Short
1635288600,1635290100.0,1792.65,1791.5,1796.1000000000004,1792.65,Long
1635290400,1635291900.0,1792.61,1792.32,1792.32,1791.45,Short
1635292800,1635293100.0,1793.64,1792.65,1792.65,1789.68,Short
1635293400,1635293430.0,1793.07,1791.9,1796.5799999999995,1793.07,Long
1635294900,1635315900.0,1794.13,1793.04,1793.04,1789.7699999999995,Short
1635318900,1635319200.0,1789.35,1788.2,1788.2,1784.7500000000005,Short
1635320700,1635325800.0,1787.47,1785.3,1785.3,1778.7899999999997,Short
1635326100,1635326130.0,1787.92,1787.12,1790.3200000000006,1787.92,Long
1635327300,1635327900.0,1786.19,1783.89,1783.89,1776.9900000000002,Short
1635328500,1635329100.0,1787.15,1786.0,1790.6000000000004,1787.15,Long
1635329400,1635331200.0,1787.42,1785.38,1785.38,1779.2600000000002,Short
1635331800,1635331830.0,1789.83,1788.86,1792.74,1789.83,Long
1635332700,1635332730.0,1789.61,1788.49,1788.49,1785.1300000000003,Short
1635334200,1635343800.0,1790.47,1789.19,1794.31,1790.47,Long
1635344100,1635344400.0,1790.06,1787.41,1787.41,1779.4600000000005,Short
1635344700,1635356400.0,1786.96,1784.81,1793.4100000000003,1786.96,Long
1635359100,1635370200.0,1798.11,1796.3,1803.5399999999997,1798.11,Long
1635375300,1635378300.0,1797.96,1796.2,1796.2,1790.92,Short
1635379200,1635379800.0,1796.64,1795.5,1800.0600000000004,1796.64,Long
1635380400,1635380430.0,1795.38,1794.2,1798.9200000000003,1795.38,Long
1635382200,1635384900.0,1795.18,1794.0,1794.0,1790.4599999999998,Short
1635385200,1635402900.0,1795.7,1793.8,1801.4000000000003,1795.7,Long
1635403200,1635404100.0,1802.94,1802.11,1802.11,1799.6199999999994,Short
1635404400,1635411300.0,1802.11,1800.71,1806.3099999999995,1802.11,Long
1635412200,1635420600.0,1801.2,1800.17,1800.17,1797.0800000000002,Short
1635421800,1635422700.0,1803.37,1802.55,1802.55,1800.0900000000001,Short
1635423300,1635423900.0,1802.56,1801.4,1806.0399999999995,1802.56,Long
1635425700,1635426300.0,1803.52,1797.48,1797.48,1779.3600000000001,Short
1635426600,1635431400.0,1802.12,1799.64,1809.5599999999993,1802.12,Long
1635432000,1635432030.0,1798.63,1792.71,1792.71,1774.9499999999998,Short
1635433200,1635433500.0,1799.12,1797.4,1797.4,1792.2400000000007,Short
1635433800,1635435900.0,1799.44,1798.01,1803.7300000000002,1799.44,Long
1635436200,1635437400.0,1803.95,1802.11,1802.11,1796.5899999999995,Short
1635438600,1635438900.0,1802.84,1801.61,1801.61,1797.9199999999998,Short
1635439200,1635439230.0,1803.36,1802.47,1806.0299999999995,1803.36,Long
1635441000,1635441030.0,1801.28,1799.1,1807.8200000000002,1801.28,Long
