time,open,high,low,close,color,moving_average,color_moving_average
1732602180,2623.31,2623.31,2622.83,2622.83,,2622.753999999997,#26a69a
1732602240,2622.14,2623.31,2621.8,2621.8,#450C69,2622.804999999997,#26a69a
1732602300,2622.61,2622.61,2622.16,2622.29,,2622.842399999997,#26a69a
1732602360,2622.09,2622.27,2622.09,2622.27,,2622.858999999997,#26a69a
1732602420,2621.79,2622.09,2621.41,2622.09,#450C69,2622.863599999997,#26a69a
1732602480,2621.81,2622.05,2621.81,2622.05,,2622.896999999997,#26a69a
1732602540,2622.7,2623.5,2621.76,2623.5,#450C69,2622.924599999997,#26a69a
1732602600,2623.13,2623.38,2623.13,2623.38,,2622.9437999999973,#26a69a
1732602660,2623.56,2623.56,2623.42,2623.42,,2622.957399999997,#26a69a
1732602720,2622.71,2623.42,2622.71,2623.42,,2622.987999999997,#26a69a
1732602780,2622.59,2622.78,2622.59,2622.78,,2623.020599999997,#26a69a
1732602840,2622.78,2622.95,2622.59,2622.95,#450C69,2623.053199999997,#26a69a
1732602900,2622.69,2622.95,2621.93,2622.95,#450C69,2623.091799999997,#26a69a
1732602960,2622.38,2622.38,2622.3,2622.3,,2623.1313999999966,#26a69a
1732603020,2622.45,2622.45,2622.18,2622.3,,2623.1853999999967,#26a69a
1732603080,2623.04,2623.04,2622.85,2622.85,,2623.2245999999973,#26a69a
1732603140,2622.83,2623.14,2622.48,2623.14,#450C69,2623.2717999999977,#26a69a
1732603200,2622.62,2623.14,2622.6,2623.14,,2623.3247999999976,#26a69a
1732603260,2622.14,2622.96,2622.14,2622.96,,2623.3723999999975,#26a69a
1732603320,2622.81,2622.81,2622.43,2622.75,#450C69,2623.399999999998,#26a69a
1732603380,2622.59,2622.59,2622.26,2622.26,,2623.424599999998,#26a69a
1732603440,2622.59,2622.59,2621.61,2622.18,#450C69,2623.457199999998,#26a69a
1732603500,2622.08,2622.18,2621.86,2622.18,#450C69,2623.441399999998,#ef5350
1732603560,2621.94,2622.49,2621.94,2622.49,,2623.4057999999977,#ef5350
1732603620,2622.23,2622.23,2621.95,2621.95,,2623.3431999999975,#ef5350
1732603680,2621.88,2621.88,2621.77,2621.77,,2623.294999999998,#ef5350
1732603740,2621.91,2621.91,2621.59,2621.59,,2623.2497999999973,#ef5350
1732603800,2622.22,2622.22,2621.74,2621.74,,2623.2027999999973,#ef5350
1732603860,2621.78,2621.84,2621.78,2621.84,,2623.1815999999976,#ef5350
1732603920,2621.62,2621.84,2621.62,2621.84,,2623.155999999997,#ef5350
1732603980,2621.78,2622.05,2621.78,2622.05,,2623.1333999999974,#ef5350
1732604040,2622.92,2623.05,2621.78,2623.05,#450C69,2623.1065999999973,#ef5350
1732604100,2622.88,2622.91,2622.68,2622.68,,2623.083799999997,#ef5350
1732604160,2622.96,2622.96,2622.55,2622.55,,2623.039399999997,#ef5350
1732604220,2622.66,2622.95,2622.25,2622.95,#450C69,2622.984799999997,#ef5350
1732604280,2622.3,2622.3,2622.19,2622.19,,2622.9259999999967,#ef5350
1732604340,2622.01,2622.3,2622.01,2622.04,#450C69,2622.867199999997,#ef5350
1732604400,2621.8,2622.04,2621.8,2622.04,,2622.789599999997,#ef5350
1732604460,2621.66,2621.66,2621.53,2621.53,,2622.7155999999973,#ef5350
1732604520,2621.58,2621.58,2621.34,2621.53,#450C69,2622.6383999999975,#ef5350
1732604580,2621.41,2621.41,2621.03,2621.03,,2622.5553999999975,#ef5350
1732604640,2620.88,2621.41,2620.45,2620.45,#450C69,2622.480799999997,#ef5350
1732604700,2620.98,2621.83,2620.87,2620.87,#450C69,2622.4293999999973,#ef5350
1732604760,2621.84,2621.84,2621.79,2621.79,,2622.387999999997,#ef5350
1732604820,2622.03,2622.15,2621.77,2621.77,,2622.352799999997,#ef5350
1732604880,2621.99,2621.99,2621.85,2621.85,,2622.338399999997,#ef5350
1732604940,2622.11,2622.15,2621.99,2622.15,#450C69,2622.312799999997,#ef5350
1732605000,2622.08,2622.15,2621.85,2622.15,#450C69,2622.2903999999967,#ef5350
1732605060,2621.86,2621.86,2621.66,2621.66,,2622.259999999997,#ef5350
1732605120,2621.84,2622.34,2621.66,2621.66,#450C69,2622.2527999999966,#ef5350
1732605180,2622.67,2622.67,2622.47,2622.47,,2622.258599999997,#26a69a
1732605240,2622.45,2622.45,2621.87,2622.09,,2622.261399999997,#26a69a
1732605300,2622.14,2622.43,2622.14,2622.43,,2622.254799999997,#ef5350
1732605360,2622.09,2622.09,2621.94,2621.94,,2622.251799999997,#ef5350
1732605420,2622.59,2622.59,2621.94,2621.94,,2622.255199999997,#26a69a
1732605480,2622.06,2622.22,2622.06,2622.22,,2622.2363999999966,#ef5350
1732605540,2622.63,2622.63,2622.56,2622.56,,2622.1995999999967,#ef5350
1732605600,2622.07,2622.07,2621.54,2621.54,,2622.144599999997,#ef5350
1732605660,2622.56,2622.56,2620.67,2620.67,,2622.1005999999966,#ef5350
1732605720,2619.64,2621.22,2619.64,2621.22,,2622.0423999999966,#ef5350
1732605780,2619.87,2619.87,2619.87,2619.87,#450C69,2621.9757999999965,#ef5350
1732605840,2619.52,2619.78,2619.52,2619.62,#450C69,2621.8809999999967,#ef5350
1732605900,2618.93,2618.93,2618.21,2618.21,,2621.782999999997,#ef5350
1732605960,2619.62,2619.62,2617.4,2617.4,,2621.7001999999966,#ef5350
1732606020,2616.93,2618.16,2616.93,2618.16,,2621.589799999996,#ef5350
1732606080,2617.2,2617.33,2617.2,2617.33,,2621.4573999999966,#ef5350
1732606140,2617.03,2617.2,2616.52,2616.52,,2621.3029999999962,#ef5350
1732606200,2615.46,2615.46,2615.42,2615.42,,2621.1351999999965,#ef5350
1732606260,2615.5,2617.02,2614.57,2614.57,#450C69,2620.9899999999966,#ef5350
1732606320,2614.09,2615.49,2613.92,2615.49,,2620.8289999999965,#ef5350
1732606380,2614.62,2614.62,2614.21,2614.21,,2620.6621999999966,#ef5350
1732606440,2614.06,2614.52,2613.84,2613.84,#450C69,2620.4973999999966,#ef5350
1732606500,2613.96,2613.96,2613.94,2613.94,,2620.308599999996,#ef5350
1732606560,2612.89,2613.96,2612.89,2613.05,#450C69,2620.135399999996,#ef5350
1732606620,2612.71,2613.29,2612.71,2613.29,,2619.9627999999957,#ef5350
1732606680,2613.01,2613.14,2613.01,2613.14,,2619.813799999996,#ef5350
1732606740,2614.21,2614.21,2613.01,2614.14,#450C69,2619.6827999999955,#ef5350
1732606800,2614.33,2615.19,2614.33,2615.19,,2619.5289999999954,#ef5350
1732606860,2614.39,2614.39,2613.85,2614.15,#450C69,2619.3751999999954,#ef5350
1732606920,2613.84,2614.15,2613.77,2614.15,,2619.194999999995,#ef5350
1732606980,2613.24,2613.24,2613.04,2613.04,,2618.986999999995,#ef5350
1732607040,2613.44,2613.44,2612.65,2612.65,,2618.7833999999953,#ef5350
1732607100,2612.29,2612.5,2612.29,2612.5,,2618.5585999999953,#ef5350
1732607160,2611.02,2612.29,2611.02,2611.31,#450C69,2618.328199999995,#ef5350
1732607220,2611.26,2611.78,2611.26,2611.43,#450C69,2618.1369999999947,#ef5350
1732607280,2612.27,2612.63,2612.27,2612.63,,2617.946199999995,#ef5350
1732607340,2611.96,2612.5,2611.79,2612.5,,2617.759199999995,#ef5350
1732607400,2612.93,2612.93,2612.69,2612.69,,2617.5721999999946,#ef5350
1732607460,2612.6,2612.93,2612.18,2612.18,,2617.3933999999945,#ef5350
1732607520,2612.4,2612.83,2612.4,2612.59,#450C69,2617.2291999999948,#ef5350
1732607580,2612.69,2612.82,2612.69,2612.82,,2617.059599999995,#ef5350
1732607640,2612.38,2612.49,2611.97,2611.97,,2616.888399999995,#ef5350
1732607700,2612.55,2612.55,2612.31,2612.31,,2616.700799999995,#ef5350
1732607760,2611.98,2612.41,2611.98,2612.41,,2616.505199999995,#ef5350
1732607820,2612.98,2613.28,2611.99,2611.99,,2616.3269999999948,#ef5350
1732607880,2613.01,2613.01,2612.94,2612.94,,2616.158999999995,#ef5350
1732607940,2613.05,2613.75,2613.05,2613.75,,2615.977799999995,#ef5350
1732608000,2613.33,2613.33,2613.09,2613.09,,2615.833999999995,#ef5350
1732608060,2613.85,2614.47,2613.85,2614.47,,2615.6779999999944,#ef5350
1732608120,2614.81,2614.81,2613.86,2613.86,,2615.5091999999945,#ef5350
1732608180,2614.24,2614.24,2614.03,2614.03,,2615.3407999999945,#ef5350
1732608240,2613.12,2613.67,2613.12,2613.67,,2615.1767999999943,#ef5350
1732608300,2614.74,2614.74,2614.23,2614.23,,2615.0475999999944,#ef5350
1732608360,2616.3,2616.3,2615.48,2615.48,,2614.9085999999943,#ef5350
1732608420,2615.45,2615.45,2614.99,2614.99,,2614.7607999999946,#ef5350
1732608480,2614.71,2614.83,2614.71,2614.83,,2614.6135999999947,#ef5350
1732608540,2615.41,2615.41,2614.71,2615.2,#450C69,2614.4973999999947,#ef5350
1732608600,2615.25,2615.73,2615.25,2615.73,,2614.4135999999944,#ef5350
1732608660,2615.41,2616.48,2615.25,2616.48,,2614.3247999999944,#ef5350
1732608720,2616.95,2616.95,2616.78,2616.78,,2614.2745999999943,#ef5350
1732608780,2616.66,2617.36,2616.66,2617.36,,2614.2233999999944,#ef5350
1732608840,2617.07,2617.07,2616.66,2617.06,#450C69,2614.2195999999944,#ef5350
1732608900,2617.61,2618.02,2617.61,2618.02,,2614.2175999999945,#ef5350
1732608960,2618.02,2618.02,2617.3,2617.3,,2614.2145999999943,#ef5350
1732609020,2617.32,2618.01,2616.24,2618.01,#450C69,2614.200799999994,#ef5350
1732609080,2616.39,2616.64,2616.39,2616.64,,2614.203399999994,#26a69a
1732609140,2616.55,2616.65,2616.25,2616.65,#450C69,2614.2059999999938,#26a69a
1732609200,2616.72,2616.72,2615.55,2615.55,,2614.2369999999933,#26a69a
1732609260,2615.78,2616.72,2615.78,2616.12,#450C69,2614.249599999993,#26a69a
1732609320,2615.94,2616.12,2615.77,2616.12,,2614.283599999993,#26a69a
1732609380,2615.97,2615.97,2615.91,2615.91,,2614.308599999993,#26a69a
1732609440,2614.74,2615.97,2614.74,2615.09,#450C69,2614.337999999993,#26a69a
1732609500,2615.27,2615.41,2615.27,2615.41,,2614.3875999999927,#26a69a
1732609560,2615.92,2615.92,2615.34,2615.53,,2614.432399999993,#26a69a
1732609620,2615.6,2615.6,2615.17,2615.53,#450C69,2614.458399999993,#26a69a
1732609680,2615.4,2615.4,2614.44,2614.44,,2614.4613999999933,#26a69a
1732609740,2613.86,2615.4,2613.86,2614.29,#450C69,2614.4377999999933,#ef5350
1732609800,2614.54,2614.54,2614.01,2614.01,,2614.4393999999934,#26a69a
1732609860,2614.06,2614.54,2614.06,2614.23,#450C69,2614.4409999999934,#26a69a
1732609920,2615.24,2615.24,2614.23,2614.23,,2614.4785999999935,#26a69a
1732609980,2614.59,2614.92,2614.59,2614.92,,2614.5415999999937,#26a69a
1732610040,2615.22,2615.8,2614.92,2615.8,,2614.589799999994,#26a69a
1732610100,2615.9,2615.9,2614.91,2614.91,,2614.654599999994,#26a69a
1732610160,2614.74,2615.6,2614.55,2614.55,#450C69,2614.716999999994,#26a69a
1732610220,2613.95,2614.55,2613.95,2614.55,,2614.7529999999942,#26a69a
1732610280,2614.08,2614.43,2614.08,2614.43,,2614.7847999999944,#26a69a
1732610340,2614.07,2614.16,2614.07,2614.09,#450C69,2614.7859999999946,#26a69a
1732610400,2613.1,2613.1,2612.75,2612.75,,2614.806799999995,#26a69a
1732610460,2612.96,2613.84,2612.96,2613.22,#450C69,2614.819399999995,#26a69a
1732610520,2612.96,2613.22,2612.86,2613.22,,2614.8265999999944,#26a69a
1732610580,2613.3,2613.3,2613.18,2613.18,,2614.8507999999943,#26a69a
1732610640,2612.69,2613.18,2612.69,2613.18,,2614.8967999999945,#26a69a
1732610700,2614.34,2614.61,2614.34,2614.61,,2614.9399999999946,#26a69a
1732610760,2614.33,2614.57,2613.32,2614.57,#450C69,2614.986999999994,#26a69a
1732610820,2614.51,2614.51,2613.69,2614.34,#450C69,2615.0129999999945,#26a69a
1732610880,2614.58,2614.58,2614.24,2614.24,,2615.0227999999943,#26a69a
1732610940,2614.28,2614.98,2614.24,2614.24,#450C69,2615.0717999999943,#26a69a
1732611000,2614.95,2615.54,2614.95,2615.54,,2615.092399999994,#26a69a
1732611060,2616.34,2616.34,2615.5,2615.5,,2615.125199999994,#26a69a
1732611120,2616.63,2616.81,2615.5,2615.5,,2615.1671999999944,#26a69a
1732611180,2616.41,2616.41,2616.13,2616.13,,2615.2141999999944,#26a69a
1732611240,2616.01,2616.56,2616.01,2616.02,#450C69,2615.2529999999942,#26a69a
1732611300,2616.54,2616.54,2616.17,2616.17,,2615.256799999994,#26a69a
1732611360,2615.16,2616.54,2615.16,2615.67,#450C69,2615.249599999994,#ef5350
1732611420,2615.18,2615.18,2614.63,2614.63,,2615.230199999994,#ef5350
1732611480,2615.67,2615.67,2613.86,2613.86,,2615.203399999994,#ef5350
1732611540,2613.2,2613.86,2612.99,2613.86,,2615.176799999994,#ef5350
1732611600,2613.41,2614.4,2613.41,2614.4,,2615.118199999994,#ef5350
1732611660,2614.64,2614.64,2613.43,2613.55,,2615.038599999994,#ef5350
1732611720,2613.18,2613.18,2612.8,2612.8,,2614.985999999994,#ef5350
1732611780,2613.55,2614.73,2613.55,2614.73,,2614.921799999994,#ef5350
1732611840,2614.68,2614.68,2613.85,2613.85,,2614.853999999994,#ef5350
1732611900,2615.03,2615.03,2614.63,2614.63,,2614.8185999999937,#ef5350
1732611960,2614.93,2615.53,2614.93,2615.53,,2614.7893999999937,#ef5350
1732612020,2615.44,2616.55,2615.44,2616.55,,2614.7913999999937,#26a69a
1732612080,2614.94,2616.74,2614.94,2616.74,,2614.806999999994,#26a69a
1732612140,2617.13,2617.43,2617.13,2617.43,,2614.864399999994,#26a69a
1732612200,2618.35,2618.42,2618.35,2618.42,,2614.931799999994,#26a69a
1732612260,2618.81,2619.49,2615.81,2619.49,#450C69,2614.996799999994,#26a69a
1732612320,2618.84,2619.37,2618.84,2619.37,,2615.0879999999943,#26a69a
1732612380,2618.78,2620.47,2618.78,2620.47,,2615.1737999999946,#26a69a
1732612440,2620.73,2620.73,2619.38,2619.38,,2615.3043999999945,#26a69a
1732612500,2621.2,2621.94,2621.2,2621.94,,2615.4445999999944,#26a69a
1732612560,2622.35,2622.54,2619.81,2622.54,#450C69,2615.5861999999943,#26a69a
1732612620,2623.05,2623.05,2622.61,2622.61,,2615.754199999994,#26a69a
1732612680,2621.58,2622.84,2621.58,2622.84,,2615.913199999994,#26a69a
1732612740,2622.35,2622.35,2622.24,2622.24,,2616.083599999994,#26a69a
1732612800,2621.94,2622.53,2621.94,2622.53,,2616.2565999999943,#26a69a
1732612860,2622.79,2622.88,2621.94,2622.88,#450C69,2616.425999999994,#26a69a
1732612920,2622.56,2622.7,2622.56,2622.7,,2616.5863999999942,#26a69a
1732612980,2622.88,2622.94,2622.84,2622.94,,2616.7291999999943,#26a69a
1732613040,2622.84,2623.07,2622.84,2622.94,#450C69,2616.8881999999944,#26a69a
1732613100,2622.77,2622.86,2622.77,2622.86,,2617.0345999999945,#26a69a
1732613160,2622.53,2622.77,2621.87,2621.87,,2617.182599999994,#26a69a
1732613220,2621.88,2621.95,2621.88,2621.95,,2617.3085999999944,#26a69a
1732613280,2621.52,2622.21,2620.73,2620.73,,2617.4515999999944,#26a69a
1732613340,2621.32,2621.32,2620.77,2621.24,#450C69,2617.6435999999944,#26a69a
1732613400,2621.32,2622.35,2621.32,2622.35,,2617.8137999999944,#26a69a
1732613460,2622.06,2622.06,2620.11,2621.73,#450C69,2618.0003999999944,#26a69a
1732613520,2621.99,2622.55,2621.99,2622.55,,2618.2027999999946,#26a69a
1732613580,2622.71,2623.3,2620.71,2623.3,#450C69,2618.373999999995,#26a69a
1732613640,2623.02,2623.11,2621.74,2621.74,,2618.5465999999947,#26a69a
1732613700,2623.23,2623.24,2623.23,2623.24,,2618.7281999999946,#26a69a
1732613760,2624.2,2624.2,2622.01,2623.65,#450C69,2618.9413999999947,#26a69a
1732613820,2624.0,2625.0,2624.0,2625.0,,2619.1683999999946,#26a69a
1732613880,2625.04,2625.59,2623.01,2625.59,#450C69,2619.3953999999944,#26a69a
1732613940,2625.5,2626.05,2625.5,2625.59,#450C69,2619.6019999999944,#26a69a
1732614000,2626.1,2626.1,2625.87,2625.87,,2619.791199999994,#26a69a
1732614060,2625.91,2626.1,2624.7,2624.96,,2619.987799999994,#26a69a
1732614120,2625.29,2625.33,2625.29,2625.33,,2620.166599999994,#26a69a
1732614180,2624.73,2625.29,2624.73,2625.07,,2620.347599999994,#26a69a
1732614240,2625.44,2625.83,2625.07,2625.07,#450C69,2620.5187999999944,#26a69a
1732614300,2625.3,2625.3,2624.73,2624.73,,2620.7037999999943,#26a69a
1732614360,2625.0,2625.3,2624.92,2624.92,#450C69,2620.910199999994,#26a69a
1732614420,2625.24,2625.24,2624.95,2624.95,,2621.151399999994,#26a69a
1732614480,2625.53,2625.92,2625.24,2625.92,,2621.386999999994,#26a69a
1732614540,2624.9,2625.64,2624.81,2625.64,,2621.5793999999937,#26a69a
1732614600,2624.83,2624.83,2624.02,2624.02,,2621.7775999999935,#26a69a
1732614660,2623.61,2623.61,2623.46,2623.46,,2622.0049999999937,#26a69a
1732614720,2623.69,2624.17,2623.69,2624.17,,2622.2027999999937,#26a69a
1732614780,2624.57,2624.62,2624.57,2624.62,,2622.4181999999937,#26a69a
1732614840,2625.05,2625.05,2624.53,2624.62,,2622.6251999999936,#26a69a
1732614900,2625.11,2625.11,2624.98,2624.98,,2622.8187999999936,#26a69a
1732614960,2624.89,2625.21,2624.89,2625.21,,2622.982199999993,#26a69a
1732615020,2625.13,2625.13,2624.72,2624.72,,2623.149399999993,#26a69a
1732615080,2625.1,2625.13,2625.1,2625.1,#450C69,2623.302799999993,#26a69a
1732615140,2625.25,2625.62,2625.1,2625.1,#450C69,2623.464999999994,#26a69a
1732615200,2626.18,2626.53,2626.18,2626.53,,2623.6283999999932,#26a69a
1732615260,2627.32,2627.66,2625.3,2627.66,#450C69,2623.7861999999936,#26a69a
1732615320,2627.59,2627.59,2627.26,2627.26,,2623.931999999994,#26a69a
1732615380,2627.91,2627.91,2626.11,2627.76,#450C69,2624.1019999999935,#26a69a
1732615440,2627.95,2627.95,2627.43,2627.88,#450C69,2624.1715999999938,#26a69a
1732615500,2626.34,2626.34,2625.42,2625.42,,2624.226799999994,#26a69a
1732615560,2625.72,2626.49,2625.3,2625.3,#450C69,2624.2999999999943,#26a69a
1732615620,2625.98,2626.27,2625.98,2626.27,,2624.3795999999943,#26a69a
1732615680,2626.04,2626.82,2625.9,2626.82,,2624.4557999999943,#26a69a
1732615740,2626.87,2627.54,2626.05,2626.05,,2624.5531999999944,#26a69a
1732615800,2627.81,2627.81,2627.4,2627.4,,2624.660799999994,#26a69a
1732615860,2628.56,2628.56,2628.26,2628.26,,2624.779399999994,#26a69a
1732615920,2628.44,2628.63,2628.44,2628.63,,2624.896799999994,#26a69a
1732615980,2628.55,2628.81,2628.44,2628.81,,2625.014199999994,#26a69a
1732616040,2628.86,2629.04,2628.81,2628.81,#450C69,2625.139199999994,#26a69a
1732616100,2629.12,2629.12,2629.11,2629.11,,2625.2845999999945,#26a69a
1732616160,2629.21,2629.21,2629.12,2629.14,,2625.418799999994,#26a69a
1732616220,2628.63,2628.66,2628.63,2628.66,,2625.5891999999944,#26a69a
1732616280,2629.14,2629.25,2628.82,2629.25,#450C69,2625.7493999999947,#26a69a
1732616340,2629.16,2629.25,2628.9,2629.25,#450C69,2625.894599999994,#26a69a
1732616400,2628.95,2629.61,2628.95,2629.61,,2626.0559999999946,#26a69a
1732616460,2629.89,2629.89,2628.95,2629.8,#450C69,2626.2001999999943,#26a69a
1732616520,2629.49,2629.76,2629.49,2629.76,,2626.331799999994,#26a69a
1732616580,2629.42,2629.88,2629.42,2629.88,,2626.485599999994,#26a69a
1732616640,2629.54,2629.73,2629.43,2629.43,#450C69,2626.608799999994,#26a69a
1732616700,2629.64,2629.64,2629.4,2629.4,,2626.7127999999943,#26a69a
1732616760,2628.48,2629.64,2628.48,2628.85,#450C69,2626.7741999999944,#26a69a
1732616820,2628.45,2628.45,2628.07,2628.07,,2626.8381999999947,#26a69a
1732616880,2628.42,2628.79,2628.42,2628.79,,2626.895199999995,#26a69a
1732616940,2628.54,2628.54,2628.44,2628.44,,2626.9605999999953,#26a69a
1732617000,2628.46,2629.14,2628.46,2629.14,,2627.057799999995,#26a69a
1732617060,2629.31,2629.82,2628.47,2629.82,#450C69,2627.135999999995,#26a69a
1732617120,2628.86,2629.24,2628.86,2629.24,,2627.236999999995,#26a69a
1732617180,2629.4,2630.12,2628.86,2630.12,,2627.3237999999947,#26a69a
1732617240,2630.74,2631.1,2629.41,2629.41,,2627.466399999995,#26a69a
1732617300,2631.8,2631.86,2631.8,2631.86,,2627.582799999995,#26a69a
1732617360,2632.15,2632.76,2630.74,2630.74,,2627.7253999999953,#26a69a
1732617420,2632.53,2632.53,2632.08,2632.08,,2627.8275999999955,#26a69a
1732617480,2631.01,2631.03,2631.01,2631.03,,2627.9469999999956,#26a69a
1732617540,2631.56,2631.61,2631.56,2631.61,,2628.0835999999954,#26a69a
1732617600,2631.03,2631.84,2630.85,2630.85,#450C69,2628.250999999995,#26a69a
1732617660,2630.49,2631.83,2630.49,2631.83,,2628.4137999999953,#26a69a
1732617720,2632.17,2632.31,2632.17,2632.31,,2628.5553999999956,#26a69a
1732617780,2632.21,2632.21,2631.7,2631.7,,2628.688799999996,#26a69a
1732617840,2631.96,2631.96,2631.29,2631.29,,2628.786399999996,#26a69a
1732617900,2631.7,2631.7,2629.86,2629.86,,2628.881399999996,#26a69a
1732617960,2630.05,2630.05,2629.72,2629.96,#450C69,2628.9815999999964,#26a69a
1732618020,2629.7,2629.73,2629.7,2629.73,,2629.0767999999957,#26a69a
1732618080,2629.49,2629.86,2629.49,2629.86,,2629.1655999999957,#26a69a
1732618140,2629.91,2629.91,2629.54,2629.54,,2629.228999999996,#26a69a
1732618200,2629.81,2629.96,2629.7,2629.7,#450C69,2629.2697999999964,#26a69a
1732618260,2630.14,2630.89,2629.7,2629.7,#450C69,2629.3537999999967,#26a69a
1732618320,2630.72,2631.46,2630.72,2631.46,,2629.4125999999965,#26a69a
1732618380,2630.69,2630.72,2630.69,2630.7,#450C69,2629.4831999999965,#26a69a
1732618440,2631.7,2631.7,2631.41,2631.41,,2629.5965999999967,#26a69a
1732618500,2630.7,2631.59,2630.7,2631.09,#450C69,2629.722199999997,#26a69a
1732618560,2631.7,2631.7,2631.43,2631.58,#450C69,2629.8261999999963,#26a69a
1732618620,2630.88,2631.47,2630.88,2631.47,,2629.9171999999962,#26a69a
1732618680,2631.02,2631.37,2629.8,2631.37,#450C69,2630.0273999999963,#26a69a
1732618740,2631.73,2631.73,2631.56,2631.56,,2630.1081999999965,#26a69a
1732618800,2631.37,2631.44,2631.08,2631.44,#450C69,2630.1717999999964,#26a69a
1732618860,2631.04,2631.44,2630.95,2631.44,,2630.213399999996,#26a69a
1732618920,2630.87,2630.87,2630.71,2630.71,,2630.2297999999964,#26a69a
1732618980,2630.27,2630.87,2629.63,2629.63,,2630.2429999999963,#26a69a
1732619040,2629.74,2629.74,2629.47,2629.47,,2630.253399999996,#26a69a
1732619100,2630.0,2630.0,2629.42,2629.63,,2630.263199999996,#26a69a
1732619160,2629.43,2629.63,2629.15,2629.63,#450C69,2630.277599999996,#26a69a
1732619220,2629.46,2629.46,2629.38,2629.38,,2630.268799999996,#ef5350
1732619280,2629.45,2629.45,2628.81,2628.81,,2630.2645999999963,#ef5350
1732619340,2629.02,2629.04,2629.02,2629.04,,2630.230799999996,#ef5350
1732619400,2629.44,2629.44,2627.92,2627.92,,2630.189999999996,#ef5350
1732619460,2627.95,2627.95,2627.76,2627.76,,2630.1491999999957,#ef5350
1732619520,2627.7,2627.72,2627.7,2627.72,,2630.121199999996,#ef5350
1732619580,2628.36,2628.48,2627.7,2628.48,#450C69,2630.118399999996,#ef5350
1732619640,2628.73,2629.29,2628.73,2629.29,,2630.1285999999964,#26a69a
1732619700,2628.35,2630.02,2628.35,2629.91,,2630.1497999999965,#26a69a
1732619760,2630.06,2630.25,2629.91,2629.91,#450C69,2630.203799999996,#26a69a
